ip_address,nr_of_cycles,temperature,power
69.218.227.254,12,21.78061114696884,28.346106074740362
69.218.227.254,12,22.954540064981753,28.558087094630412
69.218.227.254,12,21.396043989341713,30.452875681612433
69.218.227.254,12,21.478675510459215,30.099433049454024
69.218.227.254,12,21.91912222997074,31.692925999971767
69.218.227.254,12,21.02624494822113,29.728163574636802
69.218.227.254,12,21.242477609189105,30.56963061601905
69.218.227.254,12,20.400840677731562,30.027500505315945
69.218.227.254,12,20.751639250453152,28.241391415851233
69.218.227.254,12,21.916608937971194,27.737552139463254
69.218.227.254,12,23.17412419288506,27.05880067212296
69.218.227.254,12,22.209947937514656,25.980222311509717
69.218.227.254,12,21.814988958758594,25.07296725058591
69.218.227.254,12,23.22215064051168,26.526470854163215
69.218.227.254,12,23.16534941070362,27.03243148454227
69.218.227.254,12,22.992746370079043,29.101847173909515
69.218.227.254,12,24.355619762867047,31.14518212970797
69.218.227.254,12,25.44668898445179,30.779195095353273
69.218.227.254,12,26.835983708743683,31.104758932801087
69.218.227.254,12,27.923048648639682,33.49850968276708
69.218.227.254,12,27.900761935303144,35.6502341984948
69.218.227.254,12,28.932902307473373,35.01096902657021
69.218.227.254,12,29.107318926008606,33.7495608860468
69.218.227.254,12,28.430876041564552,33.69233361633685
69.218.227.254,12,28.560757706208065,35.84495560531971
69.218.227.254,12,28.36615911666344,37.200651939831744
69.218.227.254,12,29.419058790270874,39.216859427490796
69.218.227.254,12,27.914714140185463,42.16103302243748
69.218.227.254,12,28.38606378022813,45.27003979121966
69.218.227.254,12,26.94534080273557,47.77364564370463
69.218.227.254,12,28.16395366646978,49.06988019809266
69.218.227.254,12,28.521338490250898,50.87090307868878
69.218.227.254,12,30.10413334465871,53.50339203786536
69.218.227.254,12,30.651681209399698,56.16257246384649
69.218.227.254,12,32.59970820599803,59.178910525607535
69.218.227.254,12,34.265209317425054,58.345984754033296
69.218.227.254,12,36.06544092316794,58.817034256241726
69.218.227.254,12,37.387191349514055,58.71257518225921
69.218.227.254,12,39.16881530508575,60.731423645999385
69.218.227.254,12,38.72720274054405,61.08903549688288
69.218.227.254,12,39.4950533937886,61.46658322572485
69.218.227.254,12,39.869015921906424,61.68678585876397
69.218.227.254,12,40.09799058122112,62.977597868261356
69.218.227.254,12,39.55886595101998,62.535409425793006
69.218.227.254,12,39.604814144683296,62.74020488332786
69.218.227.254,12,40.001352703013175,60.63681845191491
69.218.227.254,12,40.176615263683715,59.24321710137107
69.218.227.254,12,41.46445512991076,58.03023433224817
69.218.227.254,12,42.88289507059582,58.124028679106644
69.218.227.254,12,42.98016752840294,59.73709509671369
69.218.227.254,12,42.36358322673965,58.731803222471214
69.218.227.254,12,41.36241116714988,58.71565127677113
69.218.227.254,12,42.013979692613795,60.78311271991799
69.218.227.254,12,42.46528978931062,59.040477706401745
69.218.227.254,12,41.395748450233754,57.444795658920256
69.218.227.254,12,41.70297648034205,56.95226358056619
69.218.227.254,12,41.75611550048119,57.2907533225467
69.218.227.254,12,41.475213405409086,56.30127085407909
69.218.227.254,12,41.27897793472783,59.231374022340944
69.218.227.254,12,41.88742838042037,58.19035917134682
69.218.227.254,12,40.76311691289875,59.37466687477336
69.218.227.254,12,42.24942542250084,59.659006066162746
69.218.227.254,12,42.557837672538625,58.21789885086199
69.218.227.254,12,44.17838781600221,57.54736844253565
69.218.227.254,12,45.246187385379194,60.205086922789704
69.218.227.254,12,46.05748169315812,62.74262307185779
69.218.227.254,12,47.370984915544824,62.8578204216156
69.218.227.254,12,49.136902339803974,61.303880020019676
69.218.227.254,12,51.161493807438106,61.436589919993146
69.218.227.254,12,52.03188616709613,61.27060499133517
69.218.227.254,12,54.19322198537515,60.03104006034684
69.218.227.254,12,55.68184466877245,62.629259646171526
69.218.227.254,12,57.93611341167404,61.348831459142744
69.218.227.254,12,58.64793479695417,62.22281174155424
69.218.227.254,12,58.286701933244906,62.11485346540295
69.218.227.254,12,59.88095341919823,62.37495328721864
69.218.227.254,12,58.83084429977718,61.77697898104094
69.218.227.254,12,57.922938903559896,60.01300197198362
69.218.227.254,12,56.990933886363095,61.09100600070112
69.218.227.254,12,57.15050171663364,59.29547496956053
69.218.227.254,12,58.25059836160936,62.93359074535168
69.218.227.254,12,57.21000561065506,60.01545090184608
69.218.227.254,12,58.41005417564756,60.70969038577276
69.218.227.254,12,59.667109620796616,59.93534704458937
69.218.227.254,12,59.54369276829783,59.97829135667554
69.218.227.254,12,60.66108299258116,59.96516938248107
69.218.227.254,12,59.879347897825966,58.82897448050835
69.218.227.254,12,60.061389923618904,60.438995572677996
69.218.227.254,12,59.132664524855066,62.38600053971135
69.218.227.254,12,59.897074176560004,62.13065387364337
69.218.227.254,12,60.63769450136919,61.74819103857665
69.218.227.254,12,61.22817061951105,60.52127750611287
69.218.227.254,12,62.35826431215701,59.055429598632514
69.218.227.254,12,62.21333101072152,59.80002775535014
69.218.227.254,12,61.70677566043505,60.04180419007155
69.218.227.254,12,62.915374440939644,60.55382243523249
69.218.227.254,12,61.428906311006244,58.877736921602576
69.218.227.254,12,60.47573667934054,60.2325458505733
69.218.227.254,12,58.776769515883075,61.67493407685253
69.218.227.254,12,57.48068339346682,62.36216839134205
69.218.227.254,12,55.92974788556839,62.99193839120898
69.218.227.254,12,53.997638642471124,60.74598247909443
69.218.227.254,12,52.132915549212036,59.60987343908622
69.218.227.254,12,51.80020947117266,61.78376951606853
69.218.227.254,12,51.15464352239703,62.973266193742674
69.218.227.254,12,49.88785255917761,62.27938088014652
69.218.227.254,12,49.94161805337843,62.21418355460213
69.218.227.254,12,48.12429463008698,61.70173276767478
69.218.227.254,12,48.552934549387075,60.94025098135022
69.218.227.254,12,47.78395172660598,59.0147317251228
69.218.227.254,12,47.685170111389176,58.44899584126523
69.218.227.254,12,48.27783133988975,57.80697827444901
69.218.227.254,12,47.234339332964964,59.408477598951
69.218.227.254,12,46.606529712808964,61.20671107904497
69.218.227.254,12,46.47144986079774,60.327451076294274
69.218.227.254,12,45.860521338371214,62.75692012569671
69.218.227.254,12,45.37925646987485,60.95074642099374
69.218.227.254,12,45.788100447609885,60.89860739566883
69.218.227.254,12,44.888899675755354,60.39964932042321
69.218.227.254,12,46.3019929574404,62.96269165748034
69.218.227.254,12,46.93465299201879,60.22192580736405
69.218.227.254,12,45.95365126587281,62.934520641634805
69.218.227.254,12,45.40117022416449,60.56455417640007
69.218.227.254,12,44.84850830740717,61.15233601074871
69.218.227.254,12,45.53341829439814,62.558035415663625
69.218.227.254,12,46.59158178589903,60.82666718773713
69.218.227.254,12,47.03433367530254,59.97140274867003
69.218.227.254,12,46.03882640142299,61.23929597735937
69.218.227.254,12,47.43540153435352,60.936975673108655
69.218.227.254,12,48.660166242640386,62.63628403209449
69.218.227.254,12,47.98010392888816,62.956483255374216
69.218.227.254,12,46.98133248545081,62.94900121202255
69.218.227.254,12,47.99432957016222,60.75594869067296
69.218.227.254,12,48.15615873389842,59.07859334190492
69.218.227.254,12,49.37839823367354,57.86833917284569
69.218.227.254,12,48.86397567894656,59.163138594985554
69.218.227.254,12,49.52978676208183,58.819033730902085
69.218.227.254,12,49.727565806488336,61.6853271890497
69.218.227.254,12,51.10051025202963,61.79682893555748
69.218.227.254,12,51.36634024013278,62.604084253232344
69.218.227.254,12,52.689275106692676,61.50926068972705
69.218.227.254,12,54.33332392983551,59.672125559328705
69.218.227.254,12,53.435784715218006,60.62810944202259
69.218.227.254,12,53.28466523595966,59.501593087235385
69.218.227.254,12,52.45286096733904,61.223455523886116
69.218.227.254,12,52.680828159189936,62.57942420346576
69.218.227.254,12,53.960933378601815,61.00442793276716
69.218.227.254,12,55.18976050935966,59.99556971499244
69.218.227.254,12,55.494873756384195,58.832969989115064
69.218.227.254,12,57.38232258169948,57.49652510641791
69.218.227.254,12,56.30755792350013,56.557102259902805
69.218.227.254,12,56.643634271516895,57.67076573298026
69.218.227.254,12,55.44857779080415,56.63544981842071
69.218.227.254,12,56.57448242363649,57.7623292116714
69.218.227.254,12,57.578529957426504,57.86478969358142
69.218.227.254,12,58.447083134437214,60.850707108258966
69.218.227.254,12,58.800943402651214,62.64854862254901
69.218.227.254,12,58.433658098387255,61.237569592222464
69.218.227.254,12,58.824554147994895,62.2236982357497
69.218.227.254,12,58.44735493245212,62.39104232090315
69.218.227.254,12,58.194266881389474,61.53684605996972
69.218.227.254,12,59.21540115933481,59.644418075476956
69.218.227.254,12,58.70522292696068,63.131830077309786
69.218.227.254,12,58.54957681340398,61.39265816388298
69.218.227.254,12,59.72221322648771,61.13653276802136
69.218.227.254,12,61.061848562351656,62.312795958092345
69.218.227.254,12,61.5027934977214,60.30592656437895
69.218.227.254,12,62.83042995260163,61.73224298932081
69.218.227.254,12,62.99113939015157,62.811687732541856
69.218.227.254,12,63.255205383999034,62.19167653684963
69.218.227.254,12,63.563482587200525,60.36045997963907
69.218.227.254,12,64.85293683417619,59.53352000101305
69.218.227.254,12,63.82837022476797,58.89803058183864
69.218.227.254,12,64.45034511829215,60.87403406573969
69.218.227.254,12,63.30997952967365,62.93860868181317
69.218.227.254,12,61.96961518933484,60.65029410411428
69.218.227.254,12,60.89982746907368,61.51774182699207
69.218.227.254,12,59.95369532379507,59.79752942593143
69.218.227.254,12,60.93055588583657,60.074799601074915
69.218.227.254,12,61.60233102921067,58.09612171380549
69.218.227.254,12,62.28678187473062,59.35806994005707
69.218.227.254,12,62.40699469495947,60.99745876860932
69.218.227.254,12,61.949824455522574,61.63934150891627
69.218.227.254,12,61.242978179017626,61.89385738978517
69.218.227.254,12,62.07442735685904,62.054362260770986
69.218.227.254,12,61.066740599352336,61.90509171924881
69.218.227.254,12,60.522452111201105,61.814424934527466
69.218.227.254,12,58.954385583926694,62.90040059000496
69.218.227.254,12,58.12082207308189,61.96918845668072
69.218.227.254,12,58.37054366878326,62.8628746631849
69.218.227.254,12,56.91638259677532,60.14151808231723
69.218.227.254,12,55.87558354632148,59.00465163339593
69.218.227.254,12,56.50924080014416,58.48394757395006
69.218.227.254,12,55.712264374514085,57.66818278460737
69.218.227.254,12,54.50544511616051,57.91912112817867
69.218.227.254,12,54.832239879270496,60.37335866959092
69.218.227.254,12,55.66726675636454,62.447774594942295
69.218.227.254,12,56.838283144506185,61.7470498923083
69.218.227.254,12,55.51062874522709,62.29762959837172
69.218.227.254,12,54.465967740803414,62.45881230018398
69.218.227.254,12,53.260983807326454,60.2862482086789
69.218.227.254,12,54.07852270810938,62.4833640942257
69.218.227.254,12,52.61764101073535,60.83253169783339
69.218.227.254,12,51.66224625370318,59.15609469676058
69.218.227.254,12,50.92804571453343,63.350904743996345
69.218.227.254,12,49.32754804558308,60.93170769632492
69.218.227.254,12,48.56404807833711,60.4869514384453
69.218.227.254,12,47.90106983648755,59.87293180000203
69.218.227.254,12,46.082176978449255,59.060118989928014
69.218.227.254,12,45.80763969088886,58.20921855004295
69.218.227.254,12,46.181821492357706,60.21416364829214
69.218.227.254,12,45.47042123485838,58.49735645074048
69.218.227.254,12,44.104497269541476,60.8315776388187
69.218.227.254,12,44.164463585984016,59.16891480635472
69.218.227.254,12,43.101900810217614,61.410702988932094
69.218.227.254,12,42.64481270559281,61.75976102010356
69.218.227.254,12,42.06430987874383,61.359156901294014
69.218.227.254,12,42.30100888568931,60.555316328320124
69.218.227.254,12,40.93787929834939,61.625355906919225
69.218.227.254,12,40.337387676950215,60.41458433499644
69.218.227.254,12,40.38734519781879,58.939050597591105
69.218.227.254,12,38.80436795336992,57.412805682740064
69.218.227.254,12,39.815956032937,55.70387102257958
69.218.227.254,12,40.07117471953637,57.15376608208016
69.218.227.254,12,40.07367236200742,58.865619330464305
69.218.227.254,12,39.465821269289826,61.73047297679264
69.218.227.254,12,38.82812903150853,61.85471312220458
69.218.227.254,12,38.39364810207063,61.00057430224393
69.218.227.254,12,37.60502380958426,61.93668957424664
69.218.227.254,12,37.945825220441264,62.084611975192814
69.218.227.254,12,36.841129115787844,62.7217376688853
69.218.227.254,12,38.18757337983124,62.609488071275464
69.218.227.254,12,38.9238023318659,60.856020187695975
69.218.227.254,12,38.18778126665494,59.540281182203536
69.218.227.254,12,37.15702410381238,58.98114476659751
69.218.227.254,12,37.626172904002,60.4684133686021
69.218.227.254,12,35.979357070078855,60.92860785775994
69.218.227.254,12,37.40120269616449,59.95574431786774
69.218.227.254,12,36.1755180681892,63.26459583092098
69.218.227.254,12,36.78423341155026,60.55730006735918
69.218.227.254,12,35.659342206888276,62.63062187857153
69.218.227.254,12,34.52557367431452,60.0453939070756
69.218.227.254,12,33.71012946945975,60.0372318320408
69.218.227.254,12,33.49308983566378,59.835252917002244
69.218.227.254,12,33.48816269292499,60.53350499370282
69.218.227.254,12,33.39363735847514,61.75107098834097
69.218.227.254,12,32.12707211102063,60.172639392687735
69.218.227.254,12,33.42573273606816,62.03328659439486
69.218.227.254,12,32.59643568949718,62.39250905718455
69.218.227.254,12,33.984511706697575,60.93067490870102
69.218.227.254,12,34.35127283335348,62.44033530517743
69.218.227.254,12,33.26563556762495,60.538562091450416
69.218.227.254,12,32.40181104298048,59.40102344799787
69.218.227.254,12,32.043337841641375,59.38366504372946
69.218.227.254,12,31.83668578178171,60.25986413299638
69.218.227.254,12,33.014396440825394,61.42901474873089
69.218.227.254,12,34.012118162959304,60.96527771081126
69.218.227.254,12,33.16014652172723,61.70718779484984
69.218.227.254,12,32.75582676488127,62.282685727365305
69.218.227.254,12,33.13884581093973,61.71269430161546
69.218.227.254,12,31.641154560221757,62.469579495104604
69.218.227.254,12,30.760576095458042,60.966862196897026
69.218.227.254,12,29.634774995491423,61.07374785131422
69.218.227.254,12,30.55795252191394,60.82072025320155
69.218.227.254,12,31.225032454204722,59.607483604434485
69.218.227.254,12,32.08557318773568,59.9180633283717
69.218.227.254,12,33.62623031129556,60.171632474139905
69.218.227.254,12,33.304841710969086,61.24822601488242
69.218.227.254,12,33.89125176614095,60.95578329048219
69.218.227.254,12,35.204188679853,62.7332329205848
69.218.227.254,12,35.48522659830192,61.29569970214311
69.218.227.254,12,34.90258728453247,61.55405071113635
69.218.227.254,12,36.6284272302297,61.03569065755918
69.218.227.254,12,36.44116910906302,61.037629774783824
69.218.227.254,12,36.78963652786507,61.78775707929438
69.218.227.254,12,35.60462308588995,61.304917004685535
69.218.227.254,12,35.6918604430471,62.639257785697765
69.218.227.254,12,34.20409634309538,60.49727381047966
69.218.227.254,12,33.93648798849253,60.067321097910586
69.218.227.254,12,33.69061351956489,60.58764821699403
69.218.227.254,12,34.46604150977545,62.49541556685131
69.218.227.254,12,32.88857645528377,60.95186150468195
69.218.227.254,12,34.323818498238,61.41313844703069
69.218.227.254,12,34.79850980910894,61.800478942800915
69.218.227.254,12,34.05767414003155,62.61403763339604
69.218.227.254,12,33.61051115020839,60.2536856337286
69.218.227.254,12,32.446790774183,59.379728752865496
69.218.227.254,12,31.17600730595416,62.19957908294941
69.218.227.254,12,31.168393062011106,60.53288572242618
69.218.227.254,12,30.35593199428466,61.795402680517924
69.218.227.254,12,31.02479912585198,62.63523448135195
69.218.227.254,12,29.906923246271177,62.50147393140244
69.218.227.254,12,30.35835012783892,61.09496254053241
69.218.227.254,12,31.301332784564693,60.178755774248295
69.218.227.254,12,30.223471726987114,62.94554306609647
69.218.227.254,12,30.489083734487927,60.15968688595672
69.218.227.254,12,31.797431722850597,59.64028924106124
69.218.227.254,12,30.50712207319289,59.27790383164403
69.218.227.254,12,30.84409252673611,62.2515065917353
69.218.227.254,12,31.38919567800599,61.765945291509375
69.218.227.254,12,29.968640168291934,60.7761358677621
69.218.227.254,12,28.634556038280298,60.08393586711866
69.218.227.254,12,27.924777989781127,62.981980459557754
69.218.227.254,12,26.33724453214187,62.122416677123525
69.218.227.254,12,27.136889242882827,62.350101537040636
69.218.227.254,12,27.123562851812597,61.07961808074467
69.218.227.254,12,26.507999949710047,61.103966506286234
69.218.227.254,12,25.597188932939627,60.87869606565203
69.218.227.254,12,26.228973780116537,60.40847856856378
69.218.227.254,12,26.36341660368934,60.854572207475485
69.218.227.254,12,25.54555142308895,59.96702060928032
69.218.227.254,12,24.687904445872157,60.809460231874645
69.218.227.254,12,23.63939698281043,62.84323918169048
69.218.227.254,12,23.853366886400714,61.95727759072723
69.218.227.254,12,22.204554143018235,61.3719207777685
69.218.227.254,12,21.180008956842862,59.639865176979164
69.218.227.254,12,20.892951357358797,58.703783636789524
69.218.227.254,12,20.42048972601394,59.24020006559854
69.218.227.254,12,21.440370892441866,61.43537600281952
69.218.227.254,12,21.9367548081286,62.913406811199934
69.218.227.254,12,22.770059670838023,61.14751278253314
69.218.227.254,12,23.705493219714924,61.03274371910034
69.218.227.254,12,23.03299102002787,60.44062039669374
69.218.227.254,12,22.825439562518028,62.746056456355056
69.218.227.254,12,21.840371748131865,61.75374082223124
69.218.227.254,12,22.972435773351933,62.40242781380776
69.218.227.254,12,22.02668861423962,60.08642509340195
69.218.227.254,12,21.221717680259545,59.970390326639276
69.218.227.254,12,22.452704218083603,58.388576430018965
69.218.227.254,12,20.975052926016772,61.31939110573178
69.218.227.254,12,22.34961439995121,60.349020977947895
69.218.227.254,12,22.216327242153895,61.103437399945804
69.218.227.254,12,23.43373799178726,61.11030089318346
69.218.227.254,12,24.238563094360977,61.04711216804407
69.218.227.254,12,23.40153807200231,59.592653500784316
69.218.227.254,12,24.735153311778273,59.14100746739093
69.218.227.254,12,25.782363269300824,58.55374022487133
69.218.227.254,12,25.211098103807117,57.430257412180865
69.218.227.254,12,24.899339904938056,58.46130117810984
69.218.227.254,12,26.21968871878408,58.348993316707485
69.218.227.254,12,26.776329388078096,57.420457572079975
69.218.227.254,12,28.057923091009386,56.74262315565944
69.218.227.254,12,28.892019608459876,55.24508061525781
69.218.227.254,12,30.741842023774467,57.90245112159532
69.218.227.254,12,32.4981003330559,60.22247790560656
69.218.227.254,12,34.0541529990779,60.11330151780504
69.218.227.254,12,35.182972145509616,59.69005846622521
69.218.227.254,12,36.18177241959416,65.66879487060707
69.218.227.254,12,35.68464973473979,62.65408218731601
69.218.227.254,12,35.48175464783554,60.331345431371915
69.218.227.254,12,35.90777538881257,61.508582331274944
69.218.227.254,12,34.97058908120822,60.90046104769927
69.218.227.254,12,34.545046623860934,62.75526988283179
69.218.227.254,12,34.73438930483468,61.557497252247266
69.218.227.254,12,35.434870279870545,60.236879980009384
69.218.227.254,12,34.42450489727986,61.10815829373615
69.218.227.254,12,35.72941638404925,60.90260414686689
69.218.227.254,12,36.41443600955412,61.14624045036633
69.218.227.254,12,37.26761957817527,61.55193631948923
69.218.227.254,12,38.570805128015365,61.44041242025121
69.218.227.254,12,37.547082564774016,62.3782387095663
69.218.227.254,12,37.023927001362665,61.10513228217561
69.218.227.254,12,35.5306660023168,59.13227014730978
69.218.227.254,12,34.093625993791235,57.155157462854724
69.218.227.254,12,34.6578148085103,58.765966290991614
69.218.227.254,12,33.367432750431384,57.80975623416017
69.218.227.254,12,32.72280817053394,55.96404337012366
69.218.227.254,12,31.96427054351201,58.48393728840148
69.218.227.254,12,30.918462917646163,60.655055258214894
69.218.227.254,12,31.911937904908804,58.94932675381289
69.218.227.254,12,30.417050953428426,62.85129208683271
69.218.227.254,12,31.357832078419534,62.445359596560586
69.218.227.254,12,31.04240047391597,62.770573916577106
69.218.227.254,12,30.801463652164696,61.114038036510934
69.218.227.254,12,30.26196218799066,61.45069502883665
69.218.227.254,12,31.034856873290735,62.00973568584455
69.218.227.254,12,31.302195700780853,60.059105335580014
69.218.227.254,12,32.24893236517975,59.297830940188554
69.218.227.254,12,30.873652627125526,60.592917759355366
69.218.227.254,12,31.888036088376925,62.26091165698306
69.218.227.254,12,31.05024260407745,61.135982087862494
69.218.227.254,12,30.912916341986595,61.411854472884464
69.218.227.254,12,29.579105751016584,61.98357823193355
69.218.227.254,12,30.94612821816931,62.46285371842758
69.218.227.254,12,29.894392069936238,61.09669164654931
69.218.227.254,12,31.375939511578093,59.422758084877884
69.218.227.254,12,32.04777531548426,58.804534771848616
69.218.227.254,12,33.7449592905469,61.43155517358495
69.218.227.254,12,34.07732979013133,62.21606643913271
69.218.227.254,12,36.13120896899111,62.924524029091536
69.218.227.254,12,35.999328507936966,61.53335170702904
69.218.227.254,12,37.56163532411894,62.37127194998996
69.218.227.254,12,36.65029939312396,61.2580632793287
69.218.227.254,12,37.90192627430745,60.025865567400444
69.218.227.254,12,38.280868133796695,60.77596112345228
69.218.227.254,12,37.238762696540576,62.65525141664018
69.218.227.254,12,37.243671133672265,61.03138352960735
69.218.227.254,12,35.946249501557155,59.24193803994968
69.218.227.254,12,35.52560970358005,62.862326306071495
69.218.227.254,12,36.61699922233234,60.52289435574199
69.218.227.254,12,37.10839725109071,61.55419856275383
69.218.227.254,12,36.020572532257994,60.910710505500454
69.218.227.254,12,37.24486752290574,62.084584768980974
69.218.227.254,12,37.51417904425683,61.454160759613096
69.218.227.254,12,37.10268943692136,60.43324757987895
69.218.227.254,12,36.182527064179865,61.50271810689724
69.218.227.254,12,37.319028573991346,60.48763779615675
69.218.227.254,12,36.46242596384505,60.91997081175672
69.218.227.254,12,38.003474094309965,62.705386887714894
69.218.227.254,12,38.78617155390433,60.16843743341961
69.218.227.254,12,37.77411383626032,62.56085685603748
69.218.227.254,12,37.27689330678133,60.811861088919386
69.218.227.254,12,38.07370388895674,61.57702988024787
69.218.227.254,12,37.360520201928445,61.3870008423594
69.218.227.254,12,36.33085185416813,59.770196616471246
69.218.227.254,12,35.86204167132823,60.22833906927873
69.218.227.254,12,35.686999378320316,62.1515129645459
69.218.227.254,12,36.725963795110836,62.398062913566775
69.218.227.254,12,36.99818931186133,62.24108190678465
69.218.227.254,12,37.904494624828466,62.94403184740518
69.218.227.254,12,38.008702563480696,62.88879240005372
69.218.227.254,12,39.08648102983329,61.962762932878526
69.218.227.254,12,39.020516584944914,60.95490882356762
69.218.227.254,12,38.932973929235466,61.9310260970809
69.218.227.254,12,38.475627426884984,61.056398183257045
69.218.227.254,12,37.746751512218964,61.97369096826449
69.218.227.254,12,38.341788628766274,61.53554612411068
69.218.227.254,12,37.75634170620247,61.53485351100346
69.218.227.254,12,37.99724386149951,62.81749385906694
69.218.227.254,12,36.84102143295361,62.193007072018034
69.218.227.254,12,38.200207780405215,62.16710996674959
69.218.227.254,12,37.82348816902043,61.31299661241
69.218.227.254,12,38.12889237395802,59.66256624897625
69.218.227.254,12,37.5345613797958,59.649764473602055
69.218.227.254,12,39.0349197459522,61.91514593585714
69.218.227.254,12,38.547197357224384,61.80954537973072
69.218.227.254,12,38.323971808198124,62.08211584078982
69.218.227.254,12,38.78673692494875,60.12047974725763
69.218.227.254,12,37.50767956415554,58.42543101798026
69.218.227.254,12,38.85127134950888,61.626438089214155
69.218.227.254,12,37.52595059207673,61.823630496329336
69.218.227.254,12,39.084354166826834,62.4635764464429
69.218.227.254,12,39.54235196755941,62.0349543091262
69.218.227.254,12,38.441148011316095,62.876317109555636
69.218.227.254,12,38.66615598735357,60.67602931839762
69.218.227.254,12,38.34930936890147,62.217567517923676
69.218.227.254,12,36.910214787836026,60.135925838104434
69.218.227.254,12,37.73111392629137,61.371759507194106
69.218.227.254,12,38.081296492161535,61.813577403430244
69.218.227.254,12,37.289049002144885,60.566243137629364
69.218.227.254,12,37.25010712362736,59.58409539835067
69.218.227.254,12,36.053473119342094,61.51027156295734
69.218.227.254,12,35.10916149628622,60.13244876730358
69.218.227.254,12,35.29780394834133,62.11650854702203
69.218.227.254,12,35.40377657041914,62.76865162160129
69.218.227.254,12,36.36104800516044,61.55837061829548
69.218.227.254,12,36.61597806502974,60.8761106243767
69.218.227.254,12,36.44889613444109,60.234982121895925
69.218.227.254,12,37.34966477472276,62.300434682950836
69.218.227.254,12,36.158593749042645,61.18698650297604
69.218.227.254,12,36.40453691703661,60.08638280752264
69.218.227.254,12,36.27831023205441,59.54163242004356
69.218.227.254,12,36.6389117463907,57.90519907139839
69.218.227.254,12,36.440464611334534,57.72034545511288
69.218.227.254,12,37.697920069107326,56.93931140700376
69.218.227.254,12,37.68579911362481,56.9057507096
69.218.227.254,12,36.85564612893826,56.98691036826003
69.218.227.254,12,38.40249893057654,57.18096358696566
69.218.227.254,12,38.238674806190886,58.70290921020478
69.218.227.254,12,38.87907607257432,58.65965533149004
69.218.227.254,12,39.79505534855555,57.41975541816658
69.218.227.254,12,41.038616496061785,56.72980559974758
69.218.227.254,12,42.500622593203296,55.74983683891717
69.218.227.254,12,41.90523036089294,56.88849914977458
69.218.227.254,12,43.67363826455575,58.81808720969588
69.218.227.254,12,43.924526740415324,61.79327663150203
69.218.227.254,12,43.64597182944984,60.37326227786328
69.218.227.254,12,42.7419619240926,62.02754120909282
69.218.227.254,12,44.23819462016417,61.861874476107126
69.218.227.254,12,43.03096585039555,61.28353778874643
69.218.227.254,12,44.52855868551247,61.32754970586905
69.218.227.254,12,43.90348343225442,59.39685627129791
69.218.227.254,12,45.01767576257534,62.32568371985116
69.218.227.254,12,45.77952503416233,61.97089406029444
69.218.227.254,12,45.91317448318771,60.471643627686944
69.218.227.254,12,45.81912666590744,59.39118078722377
69.218.227.254,12,45.04445967501496,59.30853674166178
69.218.227.254,12,46.32597153188431,58.49933727170553
69.218.227.254,12,46.6080713507899,59.68071921224461
69.218.227.254,12,46.00408609540566,59.72519941728843
69.218.227.254,12,46.638451893662015,57.91471957497644
69.218.227.254,12,45.743955476858886,59.065606498193205
69.218.227.254,12,46.48639208956175,58.1426447371165
69.218.227.254,12,46.52257679194202,56.65367570999162
69.218.227.254,12,46.06156947389278,54.83026827295844
69.218.227.254,12,46.102814265359235,56.18801734008121
69.218.227.254,12,46.64817146189774,58.03015033721346
69.218.227.254,12,46.406360267590976,56.39980151037983
69.218.227.254,12,46.47416005259266,56.36778755131564
69.218.227.254,12,44.99195526233067,57.952229036408674
69.218.227.254,12,44.18377343507488,57.17676908124102
69.218.227.254,12,43.53686705501318,56.80228988567828
69.218.227.254,12,43.63731488268018,58.722937505020504
69.218.227.254,12,41.82706710595828,59.176999508207984
69.218.227.254,12,43.12638004213267,59.30531480660566
69.218.227.254,12,41.1507962986788,57.4536744041088
69.218.227.254,12,40.98617481019283,56.54340603598862
69.218.227.254,12,41.72198984520886,56.878797023561575
69.218.227.254,12,41.60565627221562,58.57994897285255
69.218.227.254,12,42.43432444125686,60.69701187282155
69.218.227.254,12,41.43896521740351,59.13785924769402
69.218.227.254,12,42.26957590310334,59.5774936614506
69.218.227.254,12,42.93581267429029,59.27322601921666
69.218.227.254,12,42.654133604133634,58.138951374882275
69.218.227.254,12,42.911384691913646,60.628711371193795
69.218.227.254,12,42.98225694273509,59.974926587854476
69.218.227.254,12,43.92092108760547,61.13303507888933
69.218.227.254,12,44.28775908076729,60.298995126097516
69.218.227.254,12,43.39278197808592,62.59184254645972
69.218.227.254,12,43.40692820722994,62.925711077969126
69.218.227.254,12,42.77697600677045,62.81481890315428
69.218.227.254,12,41.622360140088325,61.11052163429552
69.218.227.254,12,40.42207590399268,60.25891050042365
69.218.227.254,12,39.546836719307436,61.47687839032252
69.218.227.254,12,39.44482475323343,59.812737159150885
69.218.227.254,12,37.50220672936461,58.668016703654544
69.218.227.254,12,36.44493155968283,56.86399404341868
69.218.227.254,12,34.85456465721736,57.299131670709684
69.218.227.254,12,33.673362803203695,56.5055920350215
69.218.227.254,12,31.84259020157826,58.20566450661589
69.218.227.254,12,31.074553045562126,56.44351456332808
69.218.227.254,12,29.166295512685437,56.76020515994679
69.218.227.254,12,27.30150198306304,57.36759438536456
69.218.227.254,12,26.48337257403185,57.495591638209
69.218.227.254,12,26.55249726348059,55.87718874041016
69.218.227.254,12,25.328105494677537,54.630903613712164
69.218.227.254,12,25.454533012720002,57.24076205145373
69.218.227.254,12,24.06530046269179,56.47505675612222
